Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
346.7417122500001,1570,,,,-0.02421875,0.0021484375,-0.966796875,-0.07048364380530617,-0.40776809446371187,19.18414996194387,-0.04069920617349463,7420,3710,0.7807797308583344,27.383562342475557,3508.624926232975,0.014891073976805128,0.5224764377031134,0.40087890625,,
349.7931245000001,1575,,,,-0.02958984375,0.0052734375,-0.96728515625,-0.07063080528921986,-0.40656430201321747,19.183788816603577,-0.041364989914482085,7449,3736,0.7935374858391655,27.631821633863147,3483.930956779351,0.014713645671011171,0.5126214684835223,0.287109375,,
352.84169725000004,1580,,,,0.0017578125,0.0068359375,-0.97060546875,-0.07215766522704033,-0.4195196249973904,19.17745863105018,-0.04166327340633487,7515,3758,0.798995893300362,28.393715181703406,3558.9247688194773,0.014775147519158916,0.5258782291060655,0.26611328125,,
356.0670457500001,1585,,,,-0.0302734375,0.01005859375,-0.976953125,-0.07430147876512769,-0.4307297319296318,19.17360127830708,-0.040780726467358086,7599,3799,0.7819130442263793,29.559922672152204,3782.0637341845004,0.014571398884837461,0.5510981504730651,0.23623046875,,
359.2076497500001,1590,,,,-0.03447265625,0.01806640625,-0.9740234375,-0.07352066031698727,-0.430260370170354,19.173647533509786,-0.041758481384010435,7658,3829,0.800662450664405,29.47790052781072,3682.8755152362187,0.014596084625077008,0.5375635999822792,0.24404296875,,
362.44304375,1595,,,,-0.03330078125,0.01337890625,-0.97744140625,-0.07559451914921171,-0.44202985568154507,19.164265209432294,-0.040046667933526806,7678,3839,0.7674654745826517,30.3895051199916,3963.624410767191,0.0145454916092661,0.5765135368141514,0.26416015625,,
365.5465760000001,1600,,,,-0.03515625,0.0125,-0.973046875,-0.07649903480850101,-0.45494533170811247,19.159359439083335,-0.04256915597466916,7722,3861,0.8155976439493621,30.93103779963635,3793.5402233988825,0.014708488341919426,0.557972541714695,0.2552734375,,
368.6642060000001,1605,,,,-0.0263671875,0.00791015625,-0.97373046875,-0.07794072212989267,-0.46044560034177173,19.152027420300982,-0.04104990646131749,7778,3901,0.7861887252054556,31.84363628026066,4053.080644520788,0.014459612661686352,0.5860362553971976,0.2576171875,,
371.6921692500002,1610,,,,-0.0404296875,0.00810546875,-0.97587890625,-0.0783856778879689,-0.4630115396754596,19.149230617873155,-0.04107957434490047,7858,3929,0.786642877121773,32.25029782021294,4107.6550269926975,0.014356828144026373,0.5897186376935337,0.28681640625,,
374.75139300000023,1615,,,,-0.0419921875,0.01357421875,-0.97177734375,-0.07849150416491846,-0.46000369206947234,19.148577824134225,-0.04161414334750208,7918,3959,0.796851514417317,32.542238158908205,4090.0936448534967,0.014135605903175303,0.5781987574394816,0.27939453125,,
377.73994775000017,1620,,,,-0.02978515625,0.01064453125,-0.9720703125,-0.07947711053172904,-0.4641828936433459,19.142536425266687,-0.04241890756130993,7924,3980,0.812005224471789,33.12293522242603,4082.6823727366827,0.014013973833209617,0.5721607050807072,0.29267578125,,
381.0332490000001,1625,,,,-0.03232421875,0.01064453125,-0.97421875,-0.08095479552605309,-0.4701771992883318,19.13399334168874,-0.03989028354294567,8041,4020,0.7632605062321499,34.08351601945934,4470.939349551101,0.013794862555939934,0.6167589634214864,0.47021484375,,
384.4227690000001,1630,,,,-0.0251953125,0.0095703125,-0.97734375,-0.08143906832230544,-0.4802063411491673,19.12831633089491,-0.04126439762138988,8082,4042,0.7893186878305825,34.46764769574504,4370.248124128658,0.013932198680672747,0.6089110611561003,0.4072265625,,
387.6677825000001,1635,,,,-0.03017578125,0.00556640625,-0.9669921875,-0.08324145298213778,-0.49462230887769243,19.119475391621705,-0.039661734612705536,8105,4052,0.7583102351164537,35.3218091865292,4673.101059523318,0.014003333683366741,0.6543165806780767,0.30517578125,,
390.79751200000015,1640,,,,-0.15,0.0130859375,-0.93828125,-0.08472383233446164,-0.49614763985933097,19.116058483335426,-0.04057924970339885,8148,4074,0.7757155324369911,36.145241834364086,4663.337488660212,0.013726487003334079,0.6401178095924304,0.32158203125,,
393.88278825000003,1645,,,,-0.04326171875,0.01328125,-0.9689453125,-0.08682734629225543,-0.5114358960233704,19.10346390690075,-0.040586289599155084,8190,4106,0.7753395435787678,37.33115181399305,4823.740882606075,0.013700010644168734,0.660889060159651,0.31328125,,
396.94454800000005,1650,,,,-0.02568359375,0.008203125,-0.97587890625,-0.08705319997295032,-0.512487962478997,19.09950799583759,-0.03877989894539805,8261,4131,0.7406768667232211,37.65473618244913,5093.375966603598,0.013610190565764856,0.6932455486957072,0.3197265625,,
400.00650575000014,1655,,,,-0.03173828125,0.0087890625,-0.97490234375,-0.0881602468733331,-0.518288421990907,19.093585033059487,-0.0423040453663158,8295,4148,0.8077359113791163,38.292050435404796,4744.162615007213,0.013535241956574249,0.6421429539326245,0.333984375,,
403.1974015000002,1660,,,,-0.03037109375,0.010546875,-0.97568359375,-0.0885062320922302,-0.5239977393539317,19.087685687276956,-0.04175102525709558,8355,4177,0.7969304415210937,38.71637390955935,4864.56673116636,0.013534429472945583,0.658341373438195,0.3150390625,,
406.57887875000006,1665,,,,-0.04541015625,0.00712890625,-0.97275390625,-0.08958588338612826,-0.5326421336391685,19.07963448167239,-0.04173134343203902,8425,4212,0.7962190247058097,39.51851117599803,4969.526790350912,0.013478311175671645,0.6698594049500532,0.33056640625,,
409.6529297500001,1670,,,,-0.0369140625,0.013671875,-0.97353515625,-0.09057136230437056,-0.5394059335345597,19.07447021551095,-0.040154172930257546,8464,4232,0.765919799468908,40.13926849218751,5242.706149156018,0.013438435015143838,0.70454373675829,0.28720703125,,
412.7088087500001,1675,,,,-0.0203125,0.012109375,-0.973046875,-0.09077795989880616,-0.546013199804294,19.069474253647353,-0.04144386473996854,8505,4253,0.7903115368947792,40.428889440591526,5120.41443395901,0.013505560635151976,0.6915225567295282,0.27666015625,,
415.7569337500001,1680,,,,-0.03134765625,0.01015625,-0.96962890625,-0.09099696153738338,-0.5431437496896242,19.064796743676283,-0.03981766499969004,8563,4281,0.7591153077798756,40.793930434173774,5375.1705160353,0.013314394177177427,0.7156779747497067,0.2908203125,,
418.88820750000014,1685,,,,-0.04033203125,0.01005859375,-0.969921875,-0.09361407405931277,-0.5570905794349108,19.05677950959955,-0.04022586892645367,8616,4308,0.7665761560356334,42.234313203804305,5512.04706665611,0.013190486291442236,0.7270640166054495,0.26865234375,,
421.9638385,1690,,,,-0.0267578125,0.015234375,-0.9775390625,-0.0940722093461152,-0.5571498857524619,19.050309549098152,-0.041538425211222633,8660,4330,0.7913202970146307,42.656275072404426,5394.578046342272,0.013061386606549156,0.7046128875706621,0.2802734375,,
425.07167050000015,1695,,,,-0.03173828125,0.0046875,-0.97626953125,-0.09524632502900943,-0.5638870221614092,19.04066364655869,-0.04063938572519849,8692,4346,0.7738004507232248,43.34684697264082,5610.107961624305,0.013008742576066847,0.7297810743263382,0.287109375,,
428.41575150000017,1700,,,,-0.026171875,0.01044921875,-0.9712890625,-0.09583150875292466,-0.5660830898876277,19.035179187216148,-0.041812904673165036,8743,4371,0.7959161313367187,43.867181154161315,5515.560418304141,0.01290463836604951,0.7117548970797327,0.30283203125,,
431.64602175,1705,,,,-0.00380859375,0.007421875,-0.97236328125,-0.09661781114640647,-0.5710275556137374,19.026939138273278,-0.04135182023611764,8816,4408,0.7867983903346045,44.59629836206018,5674.273710505528,0.01280450153700893,0.7265228251807829,0.3349609375,,
434.7937025,1710,,,,-0.03603515625,0.0126953125,-0.97822265625,-0.09841686513994621,-0.5815140184296542,19.016927651744474,-0.04113853458497689,8801,4419,0.7823285890322282,45.5419806974676,5831.305214071233,0.012768753396884033,0.7445881866452299,0.312890625,,
437.94507250000004,1715,,,,-0.0341796875,0.0080078125,-0.975390625,-0.09985551581644905,-0.5885542332533651,19.01065396116187,-0.04200341617100563,8894,4447,0.7985130840916332,46.50071351904469,5828.600142736052,0.012657172306150785,0.7377279375464515,0.34453125,,
441.10322000000025,1720,,,,-0.01748046875,0.009375,-0.976953125,-0.1003651948090016,-0.5954549100640921,19.006411836698618,-0.04085676412191704,8904,4452,0.7765408760948085,46.791943136145036,6031.444630101598,0.012726094613513716,0.7675055180786685,0.3298828125,,
444.245089,1725,,,,-0.03330078125,0.0171875,-0.97392578125,-0.1009733830425136,-0.5965792467045334,18.990226879741442,-0.041679913082462015,8959,4499,0.7915108808803911,47.57025696156332,6020.428799879353,0.012541021916211263,0.7550254904492915,0.344140625,,
447.41790125000017,1730,,,,-0.0263671875,0.00859375,-0.97236328125,-0.1019774281211431,-0.6016713367779554,18.98631087468911,-0.040847501272704104,9033,4516,0.7755445215649581,48.225829735365856,6222.749175012186,0.012476128994538219,0.7763551652572633,0.371875,,
450.5405455000001,1735,,,,-0.07109375,0.0078125,-0.96650390625,-0.10324350139954419,-0.6099601135344905,18.97943986020718,-0.04023034655633374,9062,4531,0.7635505058904406,48.98798308403833,6421.182528361023,0.012451225266803357,0.7995123431596806,0.3486328125,,
453.57323225000016,1740,,,,-0.03837890625,0.0068359375,-0.97705078125,-0.10423760213278474,-0.61318005836145,18.971543903091742,-0.041017592729726306,9107,4553,0.7781678455706184,49.70190548047476,6391.594145260852,0.01233717455971445,0.7885451900146052,0.33203125,,
456.7327695000001,1745,,,,-0.03447265625,0.01376953125,-0.9763671875,-0.10566094889136875,-0.6239536270707088,18.963554799323028,-0.040206356218604467,9176,4588,0.7624542801313654,50.76184750903883,6663.161527396711,0.012291792003623476,0.819028909328258,0.34609375,,
459.95706550000006,1750,,,,-0.03271484375,0.00908203125,-0.98046875,-0.107057635369502,-0.6335966430215478,18.953484172612754,-0.04014104305823587,9198,4599,0.760811791155804,51.55692996876229,6787.1363894918395,0.012289276703799472,0.8340826168255939,0.36708984375,,
463.199962,1755,,,,-0.04384765625,0.01005859375,-0.9767578125,-0.10823085004103328,-0.643740677940726,18.948132289501615,-0.041599501506198136,9227,4614,0.7882327862663767,52.29124908943872,6635.53602178015,0.012310736650539672,0.8168895503384916,0.3490234375,,
466.4429307500001,1760,,,,-0.02568359375,0.00830078125,-0.9748046875,-0.10853272531955768,-0.6463294057528479,18.940472603879495,-0.04070930356074238,9229,4636,0.771053144772363,52.68745902386809,6838.924909271504,0.012267283592206107,0.8389369715644699,0.355859375,,
